76745;2;водитель на авто компании;Москва;NULL
77535;1;Водитель курьер на своем авто (Кузьминки);Москва;NULL
78664;3;Водитель на личном авто;Москва;Водитель на личном авто 2/2*12 часов, либо 5/2*12 часов.<br />оплата %  от ТО, возмещаем расходы на ГСМ и моб. связь, предоставляем форменную одежду и вкусно кормим!
70018;2;"Водитель (курьер) на своем авто ";Москва;СТРОГО: РФ от 21 года.<br />Стаж по правам от 3 лет<br />График работы 5/2 или 6/1<br />Заработная плата: 60 руб/час + 7% процентов от отвезенных заказов
70055;2;Водитель на авто компании (м. Владыкино);Москва;В ночные, дневные смены с 20/8, 19/7, 18/6, 21/9, 22/10, 9/21, 10/22, 14/2, 16/4 - 5/2, 3/2, 3/1, 4/2. В день 6% от личной выручки, ночью 9% от личной выручки + компенсация бензина за 12 часов 460 руб.<br />ЗП от 50 тыс, бесплатная униформа, бесплатное питание, оплачиваемое обучение.
70575;2;водитель на своем авто;Москва;NULL
70779;2;Водитель на авто компании;Москва;NULL
71363;2;Водитель на нашем авто;Москва;NULL
71242;2;Водитель-курьер;Москва;NULL
70926;2;Водитель на авто компании;Москва;NULL
70931;2;Водитель на авто компании;Москва;NULL
70939;2;Водитель курьер на нашем авто;Москва;NULL
71315;2;Водитель на авто компании;Москва;Требуется водитель на авто компании. График по договоренности. Заработная плата 6% за дневные заказы, 9% за ночные. Гражданство РФ, стаж вождения от 3-х лет.
71531;2;Водитель на авто компании;Москва;NULL
71532;2;Водитель на авто компании;Москва;NULL
72643;2;Водитель доставки;Москва;NULL
72656;2;Водитель на авто компании (м. Жулебино);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на авто ресторана.<br /><br />Требования:<br /><br />Права категории ""В"";<br />Стаж вождения от 3-х лет;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Обязанности:<br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Условия:<br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м. Жулебино, ул. Привольная;<br />График работы: дневные смены;<br />Заработная плата: 35000-40000 (% от заказа) + ( чаевые);<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
74107;2;Водитель на авто компании;Москва;Гражданство РФ, стаж вождения более 3-х лет. З\п 6% день, 9% ночь. График по договоренности
74369;2;водитель;Москва;NULL
74370;2;водитель на личном авто;Москва;График работы 5/2, з/п от 50000, бензин  компенсируется 200 руб.,
74750;2;Водитель доставки;Москва;"Водитель на авто компании. <br />ЗП: Тариф - 60р. в час + 5%  и 8% от личной выручки "
73868;2;"Водитель на личном авто ";Москва;NULL
73620;2;водитель;Москва;Требуется водитель на нашем авто на график 5\2<br />Гражданство РФ возраст 28-50
73625;2;"Водитель на авто компании ";Москва;NULL
74247;2;Водитель на авто компании;Москва;NULL
117106;2;Водитель на автомобиле ресторана;Москва;NULL
117107;2;Водитель на личном автомобиле;Москва;NULL
117111;2;"водитель на авто ресторана ";Москва;"<p>требуется водитель&nbsp; на авто ресторана&nbsp;</p> <p>график гибкий</p> <p>зар.плата от 40000 руб в месяц (8% от заказа)</p> <p>гсм и моб.связь оплачивается&nbsp;</p> <p>питание и униформа бесплатно</p> <p>оформление по ТК&nbsp;</p> <p></p>"
192633;2;"водитель на своем автомобиле ";Москва;NULL
195394;2;водитель на л/а;Москва;NULL
74258;2;Водитель доставки на авто компании Т Балаклавка (м. Чертаново/Калужская/Севастопольская);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на авто ресторана.<br /><br />Требования:<br /><br />Права категории ""В"";<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на автомобиле доставки по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м. Чертаново/Калужская/севастопольская, ул. Балаклавский проспект;<br />Предлагаем разные графики работы: с 10/22, с 11/23, с 12/00, с 14/02;<br />Заработная плата: 40000-45000 (115-120 руб. с заказа) + ( чаевые);<br />Компенсация бензина - 380 руб. в день.<br />Компенсация мобильной связи.<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
74866;2;Водитель курьер на своем авто;Москва;Нужен курьер на нашем авто. З.П  до 40-45
73973;2;Водитель курьер на нашем авто;Москва;Кулаев Алексей не хочет работать,не устраивает з.п<br />Орлова Наталья маленькая з.п<br />Орозолиев Мактыбек тяжело<br />Шигапов Наиль маленькая з.п
74563;2;Водитель на нашем авто;Москва;NULL
74892;2;водитель на авто компании;Москва;NULL
74600;2;Водитель на личном авто (м. Владыкино);Москва;В ночные смены с 20/8, 19/7, 18/6, 21/9, 22/10 - 5/2, 3/2, 3/1, 4/2.<br />ЗП от 50 тыс, бесплатная униформа, бесплатное питание, оплачиваемое обучение.
75319;2;Водитель на своем авто;Москва;NULL
75549;2;Водитель на авто компании;Москва;NULL
75554;2;Водитель доставки;Москва;Водитель доставки гражданство РФ ЗП от 45000 руб. От 21 года. стаж вождения от 3 лет.<br />На собеседование приходить со среды по воскресенья с 13:00 до 20:00.
75611;2;Водитель доставки на личном авто;Москва;"ЗП зависит от кол-ва отвезённых заказов, стоимость 1 заказа 130 руб, при Доставке по времени вовремя за менее 20 минут +30 руб  за заказ, ср ЗП от 35 до 70 тыс руб. Униформа выдаётся, питание бесплатное. Дружный коллектив. Есть дневные, ночные смены. "
184716;2;Водитель на Ричтрак 10;Москва;"<table> <tbody> <tr> <td> <h2>&nbsp;</h2> <p><strong>Нов ШЕ.</strong></p> </td> </tr> </tbody> </table> <p></p>"
166931;2;Водитель на авто компании;Москва;NULL
166934;2;"Водитель на скутер ";Москва;NULL
79384;2;"Водитель на нашем или личном авто ";Москва;Гибкий график <br />ЗП от 35000 руб. (на л\а 8% на авто ресторана 6%) <br />ГСМ и телеф.связь оплачивается <br />Оформление по ТК <br />Питание и униформа бесплатно <br />Дружный коллектив <br />
79790;2;Водитель на авто компании;Москва;NULL
80143;2;Водитель на личном авто;Москва;График 6/1, ночные/дневные смены. Заработная плата от 55.000<br />Компенсация ГСМ. Стаж вождения от 3х лет.
79796;2;Водитель на личном;Москва;NULL
80148;2;Водитель доставки;Москва;График 6/1, ночные/дневные смены. Заработная плата от 45.000<br />Компенсация ГСМ. Стаж вождения от 3х лет.
79840;2;водитель на своем авто;Москва;NULL
79841;2;водитель доставки;Москва;NULL
79842;2;водитель доставки;Москва;NULL
80225;2;Водитель  на своем авто;Москва;8% от заказов, плюс ГСМ мы оплачиваем.
80897;2;водитель на нашем авто;Москва;График работы 2/2<br />
79504;2;"Водитель на личном авто ";Москва;NULL
80226;2;Водитель на нашем авто;Москва;6% от заказов плюс ГСМ днем, 8% плюс ГСМ ночь
80303;2;водитель доставки на авто компании;Москва;"60 р/ч+5%,8% от ТО.График 5/2 с ночными сменами,стаж ВО от 3 лет,возраст от 25-45 лет. "
117246;2;водитель на авто компании;Москва;NULL
117962;2;Водитель доставки;Москва;NULL
121359;2;Водитель на нашем авто;Москва;<p>необходим один водитель для ночного времени работы с 22 до 10</p>
121360;2;Водитель на личном авто;Москва;<p>Необходимы водители только для работы в ночное время с 22 до 10</p>
79968;2;"Водитель (курьер) на своем авто ";Москва;СТРОГО: РФ от 21 года.<br />Стаж по правам от 3 лет<br />График работы 5/2 или 6/1<br />Заработная плата: 60 руб/час + 7% процентов от отвезенных заказов
81601;1;Водитель сменный;Москва;NULL
81664;2;"Водитель доставки на личном авто ";Москва;"ЗП от 50000 рублей "
81665;2;"Водитель доставки на авто компании ";Москва;"ЗП от 50000 рублей "
81852;2;водитель на авто компании;Москва;NULL
81934;2;Водитель на авто компании;Москва;С 1 ноября.  <br />Водитель на  авто компании  2/2*12 часов, либо 5/2*12 часов.<br />оплата %  от ТО, возмещаем расходы на ГСМ и моб. связь, предоставляем форменную одежду!
82465;2;Водитель на личном авто;Москва;NULL
82924;2;водитель на личном автомобиле;Москва;NULL
84328;3;Водитель на автомобиль компании (м.Семеновская);Москва;NULL
85275;2;Водитель на своём авто;Москва;NULL
87283;1;Водитель такси;Москва;NULL
85500;2;Водитель на своём авто;Москва;NULL
107203;2;Водитель на личном авто;Москва;NULL
107204;2;Водитель на личнов авто;Москва;NULL
107263;2;Водитель на личном авто;Москва;NULL
107285;2;Водитель на личном авто;Москва;NULL
85828;2;"Водитель - кладовщик ";Москва;"<br /><br /> – международная компания, успешно разрабатывающая умные и функциональные продукты для любых потребностей современного веба: CDN, хостинг, хранение и защита контента от киберугроз, потоковые трансляции, облачные решения. Компания основана в 2011 году. У нас 4 офиса - в Люксембурге, Москве, Минске, Перми - и собственная уникальная инфраструктура с 37 точками присутствия на 4 континентах.<br />В 2013 году наша инфраструктура вошла в Книгу рекордов Гиннеса, установив новый рекорд по одновременному пребыванию игроков на одном MOG-сервере (190 541 человек). В 2014 году спроектированная нами сеть выдержала нагрузку в 1 114 000 одновременно играющих пользователей.<br /><br />Обязанности:<br />	Управление легковым автомобилем Lada Largus (механическая коробка передач);<br />	Осуществлять доставку оборудования между дата-центрами, офисом и СВХ;<br />	Приемка, сборка, упаковка, выдача, отгрузка, выгрузка товара согласно заказам и поступлениям;<br />	Физическое перемещения товара на складе;<br />	Размещение принятого товара по местам хранения;<br />	Поддерживать складские помещения и все принятые оборудования в надлежащем виде;<br />	Готовить руководителю отчет по отгруженному оборудованию и принятому оборудованию;<br />	Выполнение поручений связанных с доставками для нужд офиса.<br /><br />Требования:<br />	Стаж вождения от 3 лет;<br />	Водительские права категории B;<br />	Корректное профессиональное вождение;<br />	Контроль за техническим и эстетическим состоянием а/м;<br />	Аккуратность, ответственность, исполнительность.<br /><br />Условия:<br />	Режим работы: с понедельника по пятницу с 10:00 до 19:00;<br />	Работу в перспективной, стремительно развивающейся международной IT-компании;<br />	Официальное трудоустройство, согласно трудовому законодательству Российской Федерации;<br />	""Белую"", конкурентоспособную зарплату;<br />	Программу ДМС (включает стоматологические услуги).<br />"
87678;2;Водитель Персональный;Москва;NULL
85912;2;водитель на своем авто;Москва;Водитель на своем авто 8% от личной выручки ( средний чек)
88420;3;водитель на нашем авто;Москва;график работы гибкий. 5/2
88110;2;Водитель на авто компании (м. Бибирево);Москва;NULL
88893;2;Водитель на нашем авто;Москва;NULL
88475;2;водитель на авто компании;Москва;"Требуется водитель на нашем авто, ЗП в среднем от 40т при графике 5/2. "
89567;2;Водитель;Москва;NULL
88186;1;"Водитель доставки ";Москва;NULL
88187;2;водитель на личном авто;Москва;NULL
87492;2;водитель на нашем авто;Москва;NULL
87503;2;Водитель на личном авто;Москва;Водитель на личном авто  2/2*12 часов, либо 5/2*12 часов.<br />оплата %  от ТО, предоставляем форменную одежду!
88835;2;Водитель на личном авто;Москва;NULL
90575;2;Водитель на нашем авто;Москва;NULL
90576;2;Водитель на своем авто;Москва;NULL
89785;2;водитель на авто компании;Москва;NULL
90315;2;Водитель погрузчика;Москва;Обязанности:<br />Выполнение работы по установке, перемещению, подбору, приему и выдаче грузов (на паллетах) с использованием узкопроходного штабелера, работа в стеллажной системе узкопроходного типа<br />Выполнение погрузочно-разгрузочных работ на предприятии вручную или с помощью механизмов, предназначенных для погрузочно-разгрузочных работ: электропогрузчика, самоходного электроштабелера, гидравлической тележки<br />Выполнение работ по внутрискладской обработке материальных ценностей - сортировку, укладку, очистку, переноску, перевеску<br />Участие в рациональном и правильном размещении материалов на складах в соответствии с указаниями руководителя<br />Осуществление погрузки материалов для отправки на производство<br />Осуществление разгрузки материалов в складские помещения производственного участка и участка упаковки, размещая их по видам и сериям<br />Осуществлять загрузку готовой продукции с накопительного склада участка упаковки на склад готово продукции или склад ответственного хранения<br />Требования:<br />Опыт работы на складе от 1 года<br />Наличие прав для управления<br />Знание принципов работы складского оборудования<br />Понимание складских процессов
90758;3;водитель доставки;Москва;на график 2/2<br />зарплата на авто ресторана 6% от выручки отвезенных заказов<br />зарплата на личном авто 8% от выручки отвезенных заказов<br />Мед.книжка обязательно!!!! Для граждан СНГ разрешительные документы.
90326;2;водитель на авто компании (м.Чертново/м.Калужская/м.Севастопольская);Москва;NULL
90327;2;водитель на личном авто (м.Чертново/м.Калужская/м.Севастопольская);Москва;NULL
90451;2;"Водитель на своем авто ";Москва;NULL
90452;2;"Водитель на нашем авто ";Москва;NULL
90501;2;"Водитель доставки ";Москва;ЗП - тариф. ставка 60 р.ч. + % от заказов день - 5%, ночь - 8%
91152;2;Водитель на авто компании;Москва;NULL
91723;2;Водитель на авто компании;Москва;NULL
91792;2;"водитель на авто ресторана ";Москва;требуется  водитель на авто ресторана , <br /> 6% от выручки <br /> ГСМ и тел.связь  оплачиваем <br /> график гибкий <br />Зп от 38000 руб.<br />Дружный коллектив <br />Бесплатное горячее питание <br />Карьерный рост <br />
91536;2;водитель на наше авто / личном авто;Москва;NULL
148279;2;Водитель-экспедитор кат.В,С,,Е 6/ Водитель;Москва;NULL
148280;2;Водитель-экспедитор кат.В,С,Е 7/ Водитель;Москва;NULL
148285;4;Водитель-экспедитор кат.В,С,,Е 10/ Водитель;Москва;NULL
93283;2;Водитель на личном авто;Москва;NULL
93055;2;Водитель на авто компании;Москва;<p>Водитель на авто компании 5/2*12 часов.<br />оплата % от ТО, возмещаем расходы на ГСМ и моб. связь, предоставляем форменную одежду!</p>
93056;2;Водитель на личном автомобиле;Москва;<p>Водитель на личном авто 5/2*12 часов.<br />оплата % от ТО, возмещаем расходы на ГСМ и моб. связь, предоставляем форменную одежду!</p>
92615;2;Водитель доставки;Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ<br /><br />Требования:<br /><br />Права категории ""В"";<br />Образование не ниже среднего;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br />Обязанности:<br /><br />Качественная доставка японской кухни на своем автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br />Условия:<br /><br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м. Верхние Лихоборы, ул. Б. Академическая,;<br />Гибкие графики работы;<br />Заработная плата: 40000-45000 (% от заказа) + ( чаевые);<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
93350;2;"Водитель на авто компании ";Москва;В связи с тем ,что один водитель перешел на график выходного дня.
121842;2;"водитель на авто компании ";Москва;<p>Водитель на авто компании,хочет первестись на личном авто,по данной причине открываем вакнсию</p>
121892;2;Водитель на авто компании;Москва;NULL
92845;2;Водитель на авто компании (м. Жулебино);Москва;"Ресторан  приглашает на работу ВОДИТЕЛЯ ДОСТАВКИ на авто ресторана.<br /><br />Требования:<br /><br />Права категории ""В"";<br />Стаж вождения от 3-х лет;<br />Знание дорог г. Москвы;<br />Знание правил дорожного движения;<br />Знание технических характеристик и устройства автомобиля;<br />Внимательность, вежливость, аккуратность, эмоциональная устойчивость.<br /><br />Обязанности:<br />Качественная доставка японской кухни на автомобиле по району, прилегающему к ресторану;<br />Прием оплаты заказа или расчет по терминалу на месте.<br /><br />Условия:<br />Гарантируем стабильность;<br />Предлагаем работу в ресторане:  - м. Жулебино, ул. Привольная;<br />График работы: дневные смены;<br />Заработная плата: 40000-45000 (% от заказа) + ( чаевые);<br />Хороший район, много заказов!<br />Обеспечим бесплатными вкусными обедами и красивой униформой."
93760;2;водитель доставки;Москва;NULL
95369;2;водитель на авто компании;Москва;NULL
94936;2;водитель на авто Компании;Москва;NULL
96349;2;"Водитель ";Москва;Гражданство: РФ, СНГ.<br />Требования: возраст 24-40 лет, муж. <br />Стаж вождения: от 3 лет.<br />График работы: 2\2, 3\3, 5\2. День , ночь.<br />Оплата труда: Фикс+ %.
97611;1;Водитель Киргизия;Москва;NULL
96912;1;Водитель на аввтомобиле компании;Москва;NULL
97868;2;водитель доставки;Москва;NULL
107115;2;Водитель на авто компании;Москва;с опытом в доставке
107117;2;Водитель на личном или корпоративном авто;Москва;NULL
107198;2;"Водитель на своем авто ";Москва;NULL
120094;2;водитель на личном авто;Москва;"<p>Примем в коллектив водителя на личном авто на доставку&nbsp;</p> <p>Условия - з\п от 40000 руб., график гибкий (пт и сб ресторан работает до 2х)</p> <p>Питание и униформа бесплатно&nbsp;</p> <p>Оплачиваемый больничный и отпуск&nbsp;</p> <p>Дружный коллектив&nbsp;</p> <p></p> <p>ТРебования:</p> <p>Грамотная русская речь</p> <p>Полный пакет документов (стаж вождения от 3х лет)&nbsp;</p> <p>Мед,книжка&nbsp;</p> <p>Коммуникабельность,ответственность&nbsp;</p> <p></p>"
121139;2;Водитель доставки на авто компании;Москва;NULL
121141;2;Водитель доставки на своем авто;Москва;NULL
120726;3;Водитель на авто компании;Москва;NULL
122277;3;Водитель на авто компании;Москва;NULL
122814;2;"водитель на авто ресторана ";Москва;"<p>Примем в дружный коллектив водителя для доставки еды на авто ресторана&nbsp;</p> <p>Условия:</p> <p>Гибкий график&nbsp;</p> <p>Зп от 40000 руб. (6% + оплачиваемые ГСМ и моб.связь)</p> <p>Бесплатное питание и униформа.Карьерный рост.</p> <p></p> <p>Требования:</p> <p>Гражданство РФ</p> <p>Полный пакет документов (паспорт,права,мед.книжка)</p> <p>Грамотная русская речь,начеленность на результат,коммуникабельность&nbsp;</p> <p></p>"
122873;2;Водитель на авто компании;Москва;<p>Водитель строго РФ</p> <p>Стаж не менее 3 лет</p> <p></p>
186222;2;Водитель экспедитор VIP доставки 8/Водитель;Москва;NULL
186223;2;Водитель экспедитор VIP доставки 9/Водитель;Москва;NULL
186050;2;водитель на личном авто;Москва;NULL
123858;2;Водитель доставки;Москва;"<p>Требуется водитель на автомобиле ресторана</p> <p>Требования:</p> <p>Опыт вождения от 3-х лет. Возраст от 23 лет.</p> <p>Опыт работы приветствуется.</p> <p>Знание правил дорожного движения.</p> <p>Знание технических характеристик и устройства автомобиля.</p> <p>Внимательность, вежливость, аккуратность, пунктуальность.</p> <p>Обязанности:</p> <p>Доставка японской кухни на автомобиле ресторана по району, прилегающему к ресторану.</p> <p>Прием оплаты заказа,расчет по терминалу.&nbsp;</p> <p>Условия:</p> <p>График работы: 5/2</p> <p>Заработная плата: % от вывезенных заказов+чаевые (2 раза в месяц)</p> <p>Компенсация ГСМ,сотовой связи</p> <p>Обеспечим красивой униформой, вкусными обедами/ужинами&nbsp;</p>"
124255;2;Водитель на нашем авто;Москва;<p>Необходимы водители только для работы в ночное время с 22:00 до 10:00</p>
124286;2;Водитель на нашем авто;Москва;NULL
124287;2;Водитель на своем авто;Москва;NULL
124952;4;Водитель-экспедитор кат. В,С,Е 1/ Водитель;Москва;NULL
126788;2;"водитель на авто компании ";Москва;NULL
127191;2;Водитель на авто компании;Москва;"<p>Увольнение сотрудника Семакин Илья- попал в ДТП, и решил уволиться.&nbsp;</p>"
127192;2;Водитель на своем авто;Москва;<p>В связи с запуском проекта Пицца, не хватает двоих сотрудников.</p>
126925;2;Водитель на личном авто;Москва;NULL
127407;2;Водитель на личном авто;Москва;NULL
127678;2;Водитель на авто компании;Москва;<p>Средняя заработная плата 45 тыс.руб., график 5/2.</p>
128059;2;"Водитель на личном авто ";Москва;"<p>Примем в коллектив водителя на личном автомобиле&nbsp;</p> <p>График гибкий, коллектив дружный, зар.плата своевременная, форма и питание бесплатно \</p> <p></p> <p>Условия по з\п: 8% от выручки ,ГСМ и мобильная связь оплачиваются</p> <p></p> <p></p> <p></p>"
128117;2;"Водитель на авто компании ";Москва;"<p>График работы 5/2;<br />ЗП: 45 000- 50 000 руб.;<br />На авто компании;&nbsp;<br />Бензин оплачивает ресторан;&nbsp;<br />Стаж вождения от 3-х лет;<br />Возраст от 25 лет;<br />Свободное владение русским языком.&nbsp;</p>"
127624;2;"водитель доставки на авто компании ";Москва;<p>Гражданство РФ до 55 лет график работы 5/2</p>
127874;2;Водитель на личном авто/ Водитель;Москва;NULL
128249;2;водитель на своем авто;Москва;NULL
128256;2;Водитель на нашем авто;Москва;NULL
128680;2;Водитель на авто компании;Москва;"<p>Требуется водитель на авто компании.График по договоренности.ЗП 6%&nbsp; от ТО, компенсация ГСМ,мобильной связи.Предоставление фирменной одежды,корпоративное питание</p>"
129119;2;Водитель на нашем авто;Москва;<p>требуется водитель РФ</p>
129278;2;Водитель доставки на автомобиле компании;Москва;NULL
129279;2;Водитель доставки на личном авто;Москва;NULL
129775;2;Водитель на личном авто./ Водитель;Москва;NULL
130404;3;"Водитель на автомобиле компании ";Москва;NULL
130437;2;Водитель  на авто компании;Москва;NULL
129924;2;водитель на авто компании;Москва;NULL
130574;2;Водитель на авто компании;Москва;NULL
130599;2;Водитель доставки, на своем авто;Москва;NULL
130842;2;Водитель на авто компании (ночной);Москва;NULL
131300;2;"Водитель на авто компании ";Москва;<p>Связи с запуском пиццы.</p>
131329;2;Водитель  на личном авто в отдел доставки;Москва;"<p>Требуется&nbsp; водитель на личном авто.График по договоренности,ЗП 8% от ТО,компенсация ГСМ,мобильной связи.Предоставление фирменной одежды,корпоративное питание</p>"
131427;2;Водитель экспедитор/ Водитель;Москва;NULL
132516;2;водитель на личном авто;Москва;NULL
132350;2;Водитель доставки на автомобиль компании;Москва;NULL
134730;4;Водитель экспедитор 4/ Водитель;Москва;NULL
134765;2;Водитель-погрузчика 2;Москва;<p>Стаж работы от 1 года .</p> <p>Возраст до 40.</p> <p>График 2/2 только в день, суббота всегда выходной, в месяц примерно 13 смен, зп 39 500 т.р. нетт</p> <p></p>
134809;2;Водитель доставки на личном авто;Москва;NULL
134164;1;Водитель курьер на своем авто;Москва;<p>График 5\2, 6\1 по 12 часов,либо с 17 до 24.</p>
134629;4;Водитель-погрузчика 1;Москва;<p>Стаж работы от 1 года .</p> <p>Возраст до 40.</p> <p></p>
135302;2;Водитель на авто компании;Москва;NULL
136032;2;водитель на личном авто;Москва;NULL
136185;2;Водитель на авто компании;Москва;<p>Средняя заработная плата 45 тыс.руб., график 5/2.</p>
136244;2;водитель на нашем авто;Москва;"<p>ресторан круглосуточный , помимо дневных также ночные смены. Выплата зп 2 раза в месяц. Дневные заказы - 6%, ночные - 8%.&nbsp;</p>"
136302;2;Водитель на авто компании Т-Жулебино;Москва;NULL
136542;2;водитель на авто компании;Москва;<p>В круглосуточный ресторан</p>
136361;2;Водитель на автомобиле компании.;Москва;NULL
136830;2;водитель авто компании;Москва;NULL
136920;2;Водитель на авто компании;Москва;<p>Водитель строго РФ</p> <p>Стаж не менее 3 лет</p> <p></p>
136922;2;"Водитель на личном авто ";Москва;<p>% от заказов, питание, возмещение ГСМ</p> <p></p>
137296;2;водитель доставки;Москва;NULL
137130;2;водитель на авто компании;Москва;<p>Требуется водитель на авто компании, график смешанный(день/ночь) по 12 часов, 6 и 8% от заказов (день/ночь), частичная компенсация ГСМ. Телефон на андроиде. Прошу направлять на собеседование с 12.00 до 16.00.</p>
138085;2;Водитель на нашем авто;Москва;NULL
138482;2;"водитель доставки ";Москва;NULL
138524;2;водитель на личном авто;Москва;NULL
138344;2;Водитель доставки;Москва;NULL
138345;2;Водитель на своем авто;Москва;NULL
139075;2;водитель на авто компании;Москва;NULL
139387;2;Водитель-экспедитор кат.В,С,,Е 5/ Водитель;Москва;NULL
138861;2;водитель на личном авто;Москва;<p>ресторан круглосуточный , дневные и ночные смены. Выплаты Зп 2 р в месяц. Компенсация ГСМ.</p> <p></p>
138862;2;водитель на нашем авто;Москва;NULL
139750;2;Водитель на автомобиле компании.;Москва;NULL
140300;2;Водитель на авто компании;Москва;NULL
140906;2;Водитель на личном авто;Москва;"<p>Водитель на личном авто график работы 6/1 (дневные ,ночные смены) зп от 50 т.р &nbsp;8% от заказа&nbsp;</p>"
142076;2;"Водитель на личном авто ";Москва;NULL
142156;2;"водитель доставки ";Москва;NULL
142435;2;Водитель на авто компании;Москва;NULL
142626;2;Водитель на личном авто;Москва;"<p>В связи с нехваткой&nbsp;</p>"
142931;2;"водитель на авто компании ";Москва;"<p>график работы 5/2 по 12 часов выходные плаваующие&nbsp;</p>"
143365;1;"Водитель на личном авто ";Москва;NULL
143202;2;Водитель доставки на авто компании;Москва;<p>График 5/2 по 12 часов</p>
143852;4;Водитель В,С,Е;Москва;NULL
144612;2;водитель на своем авто;Москва;NULL
145101;2;"водитель доставки на нашем авто ";Москва;<p>график 5/2,6/1 по 12 часов</p>
145330;2;Водитель доставки;Москва;NULL
145512;2;Водитель на авто компании;Москва;NULL
145922;2;Водитель на личном авто;Москва;NULL
145789;2;Водитель на личном авто Т-Жулебино;Москва;NULL
146154;2;Водитель-экспедитор VIP доставки 6/Водитель;Москва;NULL
149149;2;Водитель на личном авто;Москва;NULL
149767;2;водитель на своем авто;Москва;NULL
148817;2;"Водитель на личном авто ";Москва;NULL
148820;2;"Водитель на авто компании ";Москва;NULL
150474;2;Водитель на авто компании;Москва;NULL
150477;2;Водитель на личном авто;Москва;NULL
150518;2;водитель на личном авто;Москва;NULL
150519;2;Водитель на авто компании;Москва;NULL
155210;2;Водитель экспедитор VIP доставки 2/Водитель;Москва;NULL
155211;2;Водитель экспедитор VIP доставки 3/Водитель;Москва;NULL
155212;1;Водитель экспедитор VIP доставки 4/Водитель;Москва;NULL
155738;2;Водитель на своем авто;Москва;"<p>График 2/2-5/2-6/1 по 12 часов. Зп 8% от суммы отвезенных заказов + 20 р за каждый вовремя доставленный заказ. Частичаня компенсация ГСМ. Форма, питание.&nbsp;</p>"
155749;2;Водитель на авто компании;Москва;"<p>Водитель на авто компании. Стаж вождения не менее 3х лет.&nbsp;&nbsp;</p> <p>График работы по договоренности (5х2, 6х1). Заработная плата : % от личной выручки + премия за вовремя доставленные заказы. Общий доход от 60 000. Бесплатное питание, форму предоставляем, компенсация ГСМ</p>"
157325;1;Водитель категории Е на тонар;Москва;"<table> <tbody> <tr> <td data-sheets-value=""{&quot;1&quot;:3,&quot;3&quot;:44235}"" data-sheets-numberformat=""{&quot;1&quot;:5,&quot;2&quot;:&quot;dd.mm.yyyy&quot;,&quot;3&quot;:1}"">08.02.2021</td> <td data-sheets-value=""{&quot;1&quot;:3,&quot;3&quot;:44237}"" data-sheets-numberformat=""{&quot;1&quot;:5,&quot;2&quot;:&quot;dd.mm.yyyy&quot;,&quot;3&quot;:1}"">10.02.2021</td> <td data-sheets-value=""{&quot;1&quot;:3,&quot;3&quot;:44252}"" data-sheets-numberformat=""{&quot;1&quot;:5,&quot;2&quot;:&quot;dd.mm.yyyy&quot;,&quot;3&quot;:1}"">25.02.2021</td> </tr> <tr> <td data-sheets-value=""{&quot;1&quot;:3,&quot;3&quot;:11}"">11</td> <td data-sheets-value=""{&quot;1&quot;:3,&quot;3&quot;:13}"">13</td> <td data-sheets-value=""{&quot;1&quot;:3,&quot;3&quot;:12}"">12</td> </tr> </tbody> </table>"
157302;1;Водитель категории Е на тонар;Москва;NULL
