5315012;КазГАСА;ФИСиС, инженер-теплотехник;1994
5315092;Воронежский государственный университет, Воронеж;Почвоведение, Почвоведение;2016
5332387;Воронежский государственный институт физической культуры Московской государственной академии физической культуры, Воронеж;Теория спортивных игр, Тренер;2012
5332765;Колледжуправление;Финансы, Экономист по финансовой работе .;2014
5115064;Российский новый университет, Москва;Экономики, Управление финансов;2019
4891326;Институт менеджмента, маркетинга и финансов, Воронеж;Экономический, Финансы и кредит;2018
5239028;Колледж энергетики в г. Чимкент Казахстан;Электротехника, Техник-Радиотехник;1996
5236097;Воронежский государственный университет, Воронеж;исторический, История;2003
4898379;Воронежский государственный технический университет, Воронеж;Радиотехнический факультет, микроэлектроника и твердотельная электроника;2013
4898379;ВЭМКЖДТМПСРФ;Вагонное хозяйство, Ремонт и эксплуатация подвижного состава железных дорог;2007
4898379;Воронежский государственный технический университет;Микроэлектроника;2014
5230641;Центральный филиал Российской академии правосудия, Воронеж;Непрерывного образования, Юриспруденция (юрист);2017
5230641;Российский государственный университет правосудия;NULL;2017
5230641;РГУП;юриспруденция;2017
5232267;Ростовский коперативный техникум;Торговый, Товароведение и экспертиза товаров (по областям применения);1989
5355590;Воронежский институт высоких технологий, Воронеж;Менеджмент;2010
5355613;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Экономический факультет, Налоги и налогообложение;2020
5380568;ПУ №32;дневное, слесарь по ремонту сельскохозяйственных машин и оборудование;2011
5394986;Воронежский государственный университет инженерных технологий, Воронеж;Технологический, Инженер-технолог;2016
5398189;Российский экономический университет им. Г.В. Плеханова, Москва;Экономика, Управление проектами;2016
5398189;Российский экономический университет им. Г.В. Плеханова, Москва;Менеджмент, Управление проектами;2016
5398189;Воронежский государственный университет, Воронеж;РГФ, ТИПЛ, лингвист;2009
5401939;Российская академия правосудия при верховном суде и высшем арбитражном суде, Москва;юридический, уголовно-правовая;2015
5379858;Автомобильный Правовой техникум;Автомобильный, Техническое обслуживание и ремонт автомобильного транспорта;2016
5409324;Современный Гуманитарный Институт, Раменское;информатика, Прикладная математика и информатика;2007
5411720;ВГЛТА (Воронежская государственная лесотехническая академия);Лесохозяйственныйинженер лесного хозяйства;2006
5414422;Ереванский финансово-юридический университет;Юридический, Юрист правовед;2005
5430615;борисоглебское музыкальное училище;класс гитара, музыкант;2003
5444120;ГПТУ 23;Электрооборудование, Электромонтёр;1996
5459251;Профессиональный лицей 5;Оператор ПК, Оператор ПК;2005
5501143;Ростовский государственный университет путей сообщения, Ростов-на-Дону;Управление процессом перевозок, Помощник Машиниста подвижного состава;2020
5501143;Лискинский техникум железнодорожного транспорта имени и.в ковалева;Управление процессом перевозок, Помощник Машиниста подвижного состава;2015
5519291;Воронежский электромеханический колледж жд транспорта;Вагонное хозяйство;2008
5519305;ВГАСУ;Дорожно-транспортный (бывш. Механико-автодорожный), Механизация и автоматизация строительства;2010
5533082;ПТУ 39 город Бутурлиновка;Механика, Водитель,газоэлектросварщик;2002
5600782;Волгоградский Государственный Аграрный Университет;Факультет: Инженерно-технологический, Агроинженерия;2018
5614619;Воронежский государственный университет инженерных технологий, Воронеж;экономический, Менеджмент;2017
5614619;профессиональный лицей №53;общественное питание, повар-кондитер;2012
5619654;пту 12 г воркута;слесарь систем вентиляции, аспирации, кондинционирования воздуха, пневмотранспорта, электросварщик ручной дуговой сварки, 3 разряд;1995
5619660;ССХК;ПРАВОВЕД, ЮРИСПРИДЕНЦИЯ;2008
5619697;БМУ;Фельдшерское дело, Лечебное дело;2007
5594911;Колледж автомобильного транспорта;Старший техник по ремонту и обслуживанию а/м;2013
5594911;Колледж автомобильного транспорта;., Техник по ремонту и обслуживанию а/м;2013
5576852;Мордовский национальный исследовательский государственный университет им. Н.П. Огарева, Саранск;Механики и энергетики, Технология обслуживания и ремонта машин в агропромышленном комплексе;2010
5576852;Беднодемьяновский аграрный техникум;Технический, Механизация сельского хозяйства (инженер);2005
5576852;Национальный исследовательский Мордовский государственный университет им. Н.П. Огарёва;Обслуживание и ремонт машин в АПК, Механики и энергетики;2010
5416251;Воронежский Механический Техникум;Техник по ремонту и обслуживанию автомобилей;2008
5444870;Воронежский государственный технический университет, Воронеж;Заочного обучения, Моделирование и оптимизация рабочих процессов в энергетических системах газонефтепроводов;2019
5444870;Воронежский государственный технический университет;Машиностроения и аэрокосмической техники, Эксплуатация и обслуживание объектов транспорта и хранения нефти, газа и продуктов переработки;2016
5409161;Санкт-Петербургский Институт внешнеэкономических связей, экономики и права,;Экономический, менеджер организации;2006
5409161;Санкт-Петербургский Институт внешнеэкономических связей, экономики и права,;Менеджер организации, Экономический;2006
5409161;Санкт-Петербургский Институт внешнеэкономических связей, экономики и права, Санкт-Петербург;Экономический, Менеджмент организации;2006
5594911;Колледж автомобильного транспорта;Старший техник по ремонту и обслуживанию автомобилей;2013
5698887;ВИШЭ;Техническая эксплуатация транспортного радиоэлектронного оборудования (по видам транспорта);1996
5702276;Институт современных знаний;Экономист, Финансы и кредит;2002
5712615;Воронежский государственный педагогический университет, Воронеж;Ффк и бж, Безопасность  жизнедеятельность;2014
5739734;Воронежская государственная лесотехническая академия, Воронеж;Механический факультет, Автоматизация технологических процессов и производств (по отраслям) (инженер);2004
5739734;ПТУ-10;Механика, Слесарь механосборочных работ;1997
5739737;Гспту;Электрик;1980
5727646;РОССИЙСКИЙ ЭКОНОМИЧЕСКИЙ УНИВЕРСИТЕТ имени Г.В. ПЛЕХАНОВА;Менеджер, Менеджмент организации;2003
5790388;Средняя школа № 25;NULL;2006
5790388;СОШ 44;NULL;2004
5790677;Воронежский государственный технический университет, Воронеж;Фртэ, Конструирование и технология эс;2017
4524148;Воронежское высшее военное авиационно-инженерное училище;Автомобильный, Ипженер по эксплуатации автомобильной техники;1991
4526100;Московская академия экономики и права, Москва;юриспруденция;2013
4526535;Калачеевский коледж механизации сельского хозяйства;строительный, техник строитель;2003
4526581;.Донецк. 2014;ДМА.ДОНЕЦК;2014
4538758;Спту 6;Слесарь универсал;1987
4539001;ОШГУ;Исторический, История;2000
4540398;Борисоглебский сельхоз техникум;Т о и ремонт автомобилей, Техник-механик;1990
4544480;Михайловский кадетский корпус;Казачий;-1
4544480;Пу 53;Торты, Кондитер;1999
4544772;Филиал Московского государственного университета путей сообщения, Воронеж;ЭПС;2014
4550010;1997-2002- Современный Гуманитарный Институт  г.Москва 2009-2013гг. – Российская Академия Народного Хозяйства и Государственной Службы при Президенте РФ г.Москва;Международные и федеративные отношения, Государственное и муниципальное управление;2013
4555151;Бутурлиновский Механико-технологический колледж.;Ремонт и обслуживание промышленного оборудования , Механик;2005
4555177;Нововоронежский политехнический колледж;очное отделение, Програмное обеспечение эвм;2006
4561892;АМК им.П.И.Чайковского;Каз нар, Бас домбра;2001
4565270;Воронежский механический техникум;Техническое обслуживание и ремонт автомобильного транспорта;2008
4571195;ВГПЭК;Техническая эксплуатация и обслуживание электрического и электромеханического оборудования, электрик;2013
4571679;Воронежский  Авиационный  Технический  Колледж;техническая эксплуатация и монтаж электро- и радиооборудование, техник-технолог;1999
4573110;Новочеркасская государственная мелиоративная академия, Новочеркасск;инженерно-мелиоративный, Землеустройство (инженер);1995
4573110;Новочеркасская государственная мелиоративная академия, Новочеркасск;инженерно-мелиоративный, Землеустройство (инженер);1995
4573110;Новочеркасская государственная мелиоративная академия, Новочеркасск;инженерно-мелиоративный, Мелиорация, рекультивация и охрана земель;1995
4595277;Воронежский государственный педагогический университет, Воронеж;Физическая культура и спорт, Лыжный спорт;2005
4603306;Московский университет им. С.Ю. Витте, Москва;Экономический, Финансы и кредит;2009
4611693;Новоусманская СОШ №3;NULL;2011
4640764;Воронежский Технико-экономический колледж;"автомеханика, подготовка водителя кат.""C""";1997
4649300;Автомобильно-транспортный институт;Эксплуатация транспортно-технологических машин и комплексов, Инженер-автотехник;2023
4649300;Нововоронежский политехнический колледж;Атомные и ядерные энергетические установки, Автоматизация теплоэнергетических процессов на атомных электростанциях;2002
4689380;Ставропольский государственный университет, Ставрополь;Инженерный, Инженер-механик;2005
4689420;Карагандинский государственный технический университет, Караганда;Организация перевозок и управления по видам транспорта, Инженер;1999
4697996;Фрунзенский строительный техникум;Техника и строительство, Промышленное и гражданское строительство;1979
4704113;Военно-воздушная академия им. Н.Е Жуковского и Ю.А. Гагарина, Москва;Средства аэродромно-технического обеспечения полетов авиации, Инженер-автомобилист;2017
4707259;Воронежская государственная лесотехническая академия, Воронеж;Механический факультет, Организация безопасности и движения;2022
4707259;ВГПГК;Вычислительная техника, Компьютерные системы и компе;2017
4689406;УО Профессионально Аграрно-Технический;Технический, Водитель;2013
4689406;УО Профессионально Аграрно-Технический;Логистики, Водитель, автослесарь, электросварщик, электрик,тракторист-машинист сельскохозяйственного производства (категория А,В,С);2013
4714455;Филиал Московского университета им. С.Ю. Витте, Воронеж;Менеджмент организации, Управление персоналом;2010
4718182;Харьковская академия городского хозяйства;Техническое обслуживание  ремонт и реконструкция зданий и сооружений;2009
4719762;ККМС/Х;Механизации, Техник;2005
4719974;Профессиональный лицей;Строительный, мастер строительных работ;2007
4722118;Губкинский горно-политехнический колледж;Энергетическое отделение, Техническая эксплуатация и ремонт электротехнического и электромеханического оборудования;2016
4724070;Воронежский институт Министерства внутренних дел Российской Федерации, Воронеж;заочного обучения, Правоохранительная деятельность (юрист);2007
4731126;Липецкий государственный педагогический университет, Липецк;фиистех, информационные и социальные технологии;2015
4731647;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Агроинженерный факультет, Электрооборудование;2022
4732314;Институт экономики и права, Воронеж;Юридический, Юриспруденция;2005
4736828;ПЛ 53;Дневной, Повар кондитер;2010
4740661;СПТУ №14;Автомеханник, Автокрановщик;1999
4740993;Таврический гуманитарно-экологический институт, Симферополь;экономический;1999
4746838;Спту 13;Технологический, Повар-кондитер;2010
4733041;ВТПСТ;Сварщик;2014
4756894;Воронежский государственный университет;Экономика и менеджмент;2014
4762716;Воронежское пожарно-техническое училище;пожарная безопасность, пожарный техник;2001
4763360;Воронежский государственный институт физической культуры Московской государственной академии физической культуры, Воронеж;Подвижные игры, Тренер-преподаватель;2016
4734100;Воронежский институт экономики и социального управления, Воронеж;Менеджмент, Менеджер по работе с персоналом;2005
4763818;Белгородский университет потребительской кооперации;Экономический, Мировая экономика (экономист);2004
4763844;Воронежский государственный университет инженерных технологий, Воронеж;Инженер-строитель, Подъемно-транспортные, строительные, дорожные машины и оборудование;2008
4767150;Воронежский Государственный Университет;Геологический;2018
4747903;Автомобильный техникум;ТО и ремонт автотранспорта;2018
4770877;Воронежский государственный архитектурно-строительный университет, Воронеж;ПГС, инженер - строитель;2005
4772208;Воронежский государственный университет инженерных технологий, Воронеж;МАПП (машины аппараты пищевых производств);1995
4773479;Карагандинский государственный технический университет, Караганда;Автомобилестроение, Инженер автотранспортных предприятий и производств;2011
4778282;Торговый техникум;ТПП;1994
4778388;ПУ34;Механик, Мастер по ремонту и обслуживанию машинно-тракторного парка;2006
4778763;Борисоглебсий техникум;механик;1997
4540461;СПТУ 5;Технический, Токарь чпу;1993
4540461;Спту 5;Технический, Токарь ЧПУ;1992
4781966;Вгптк;Гостиничный, Менеджер;2009
4783426;Воронежский институт высоких технологий;Управление персоналом, Менеджер;2013
4649257;Колледж ПТЭиС;Профтехнологии, Электромонтёр по ремонту и обслуживанию электрооборудования 3-го разряда;2005
4786901;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Мехфак, Электрификация и автоматизация сельского хозяйства;2010
4790061;Краснодарское высшее военное авиационное училище летчиков;3, Инженер;2007
4798242;Московский гуманитарно-экономический институт, Москва;Юридический, Юриспруденция;2016
4798242;Военно-воздушная академия имени профессора Н.Е.Жуковского и Ю.А.Гагарина;2САТОП, Средства аэродромно-технического обеспечения полетов авиации;2013
4798391;Воронежский государственный педагогический университет, Воронеж;исторический, учитель истории социальный педагог;2005
4798929;Колледж информатики;Информатика, Программист экономист;2009
4805567;Воронежская государственная лесотехническая академия, Воронеж;Aвтомобильное производство, Автомобили и автомобильное хозяйство;2003
4809523;Томский сельскохозяйственный институт (филиал) Новосибирского государственного аграрного университета, Томск;ФЗО, инженер по механизации;2012
4821239;ВКЖДТ;АТМ, Техник;2002
4823051;ВИЭСУ;Психология, Подход к людям;2016
4836327;Воронежская государственная лесотехническая академия, Воронеж;Автомобиль ,автомобильное хозяйство, Эксплуатация транспортно технических машин и их комплексов;2021
4635314;Воронежская государственная лесотехническая академия, Воронеж;Автомобильное хозяйство, Эксплуатация транспортных средств машин и копмлексов;2020
4635314;Воронежская государственная лесотехническая академия;Автомобили и автомобильное хозяйство;2020
4786609;пту №33;Ремонт атомобиля, слесарь по ремонту автомобилей;1998
4786609;спту 33;Слесарь по ремонту а/м, Слесарь;1998
4796536;Липецкий государственный педагогический университет, Липецк;Институт естественных и математических наук, Педагогическое образование- информатика;2021
4725298;ПТЛ №14;Водитель Автомобиля, газоэлектросварщик,водитель категории В,С, слесарь-ремонтник,тракторист-машинист;2001
4716582;РГУФКСиТ;циклических видов спорта . спциализация  плавание, специалист;2007
4767133;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Землеустроительный, Инженер землеустроитель;2013
4767133;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Землеустроительный, Инженер геодезист;2013
4776393;Мбоу сош №9;Школа, Школа;2011
4776602;Лискинский аграрно-технологический техникум;Механизация с/х, Механизация сельского хозяйства;2017
4540873;НГК - Наваийский Горный Колледж;Техник- технолог;2005
4660057;Лицей #7;Машинист подъемно- транспортных и стаительных машин;2013
4764153;Организация управления на транспорте;ОП;2012
4616187;ПУ-20;Очная, КИППиА;2004
4798946;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Гуманитарно правовой, Государственное и муниципальное управление;2019
4798946;Воронежский институт экономики и социального управления, Воронеж;Факультет государственного и муниципального управления, Госслужащий;2017
4798946;Филиал Московского гуманитарно-экономическиого института, Воронеж;Юриспруденция, Юрист;2004
4798946;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Гуманитарно-правовой, Государственное и муниципальное управление;2019
4575297;РКММП;факультет, механики;2000
4698016;Дагестанский государственный технический университет, Махачкала;Механический, Металлообрабатывающие станки и комплексы;1981
4702493;"ГБПОУ ВО ""Бобровский профессиональный лицей""";Автомеханик, Автомеханик;2016
4702493;ПУ43;Автомеханик;2016
4649197;ВИВТ (Воронежский институт высоких технологий);Управление персоналом;2006
4649197;ВИВТ (Воронежский институт высоких технологий);Управление персоналом, Менеджер по управлению персоналом;2006
4744883;Санкт-Петербургский государственный университет, Санкт-Петербург;юридический, Юриспруденция;1996
4744883;Санкт-Петербургский государственный университет, Санкт-Петербург;NULL;1996
4736994;Профессиональный лицей 7;Автомеханик;2009
4768896;Воронежский институт Министерства внутренних дел Российской Федерации, Воронеж;юридический, Юриспруденция;2008
4674043;среднее профессиональное;помошник машиниста локомотива.слесарь по ремонту локомотива;1986
4789108;СПТУ 198;Автомаханика, Автослесарь;1993
4789108;СПТУ 198;Автомеханика, Автослесарь;1993
4598878;Московский университет им. С.Ю. Витте, Москва;Управление, Управление персоналом;2016
4598878;Московский университет им. С.Ю. Витте, Москва;Управление персоналом;2013
4705885;сгпту 145;автослесарь;1979
4705885;пту145;автослесарь;1979
4705885;сгпту 145;автодело, автослесарь;1979
4705885;Государственное среднее профессионально-техническое училище 145;Автомеханика, Автослесарь;1979
4553422;Beijing University of Chinese Medicine;Doctor, Therapyst, Acupuncture/Tuina;2012
4553422;Beijing University of Chinese Medicine;Acupuncture/Tuina, Doctor, Therapyst;2012
4553422;Beijing University of Chinese Medicine, BJTCMU;Doctor, Therapist;2012
4839384;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Агроинженерный факультет, Агроинженерия;2015
4842109;31 Политехнический Колледж;Автомоболестроение, Слесарь по ремонту автомобилей;2011
4842149;школа;NULL;2003
4846271;Пу-16;Дневное, Радиомеханник;2005
4854741;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Землеустроительный, Землеустройство;2011
4856722;ВУПК;экономический, Товароведение и экспертиза товаров (по областям применения);2005
4858405;Воронежский авиационный технический колледж;Бухгалтер;2002
4858405;"Высшее профессиональное училище №7 города Воронежа, присвоена квалификация “оператор ЭВМ”;";Оператор ЭВМ;1998
4881608;Воронежский государственный технический университет, Воронеж;Подготовки и повышения квалификации специалистов, Экономика и организация предпринимательской деятельности,экономист-мененджер;1997
4881608;Воронежская государственная лесотехническая академия, Воронеж;Автомобильный факультет, Автомобили и автомобильное хозяйство;1995
4881608;Рыльский совхоз-техникум им.Ф.Д.Кулакова Курская обл.;Механизация с/х, техник-механик;1987
4882338;Центральный филиал Российской академии правосудия, Воронеж;Юридический, Юриспруденция;2017
4888913;РКММП;Технолог;2018
4904207;Воронежский экономико-правовой институт, Воронеж;Социально-правовой факультет, Юриспруденция;2012
4908618;Бутурлиновко Механико Технологический Коледж;Очное, Технолог хлопотнее;2010
4938173;втждт;эксплуатация жд, техник эксплуатационник;1980
4946620;Воронежский политехнический техникум;Технология продукции общественного питания, Технология продуктов общественного питания;2016
5056710;СПТУ-30;электрогазосварка;1987
5059083;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Экономический факультет, Экономика и управление на предприятии агропромышленного комплекса;2012
5059415;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;механизация, Механика;2008
5068117;Воронежский государственный аграрный университет им. Императора;Экономический, Экономическая безопасность;2017
5072505;Воронежский государственный университет, Воронеж;Физико-Математический, Электротехника, электромеханика и электротехнологии;2020
5072505;Мурманский Морской Рыбопромышленный Колледж им. Месяцева;Радиотехнический, Техник;2009
5078207;Профессиональный лицей 7;Газоэлектросварщик;2013
5080182;школа №18;NULL;1987
3690413;Воронежский Государственный Архитектурно-строительный университет;ПГС, Инженер-строитель;2006
3690413;Калачеевский колледж механизации сельского хозяйства;ПГС, Техник-строитель;2003
3690413;Воронежский государственный архитектурно-строительный университет, пгс;Инженер-строитель;2006
3690413;Воронежский государственный архитектурно-строительный университет;Инженер-строитель, Пгс;2006
3857580;Житомирское высшее военное училище радиоэлектроники ПВО;Командная, тактическая, Инженер;1984
3857580;Командный;Инженер по эксплуатации радиотехнических средств;1984
3905131;Вольское высшее военное училище тыла (военный институт), Вольск;Организация вещевого обеспечения, Командное тактическое вещевого обеспечения,инженер-экономист;1996
3905131;Вольское высшее военное училище тыла (военный институт), Вольск;Вещевое обеспечение, Командное тактическое вещевого обеспечения;1996
3905131;Вольское высшее военное училище тыла (военный институт), Вольск;Вещевое обеспечение, Инженер-экономист;1996
3905131;Вольское высшее военное училище тыла (военный институт), Вольск;Вещевое обеспечение, Командная тактическая вещевого обеспечения;1996
4099672;Воронежский государственный аграрный университет им. Императора Петра I, Воронеж;Агрономии , Агрономия;2013
3729806;Воронежский колледж сварки и промышленных технологий;технологии электронно-вычислительных машин, оператор ЭВМ;2006
3793295;Воронежская государственная лесотехническая академия, Воронеж;Автомобильный, Автомобили и автомобильное хозяйство (инженер);2021
3793295;ВТСТ;Монтаж и техническая эксплуатация промышленного оборудования, Техник-механик;2015
3779143;Институт менеджмента, маркетинга и финансов, Воронеж;"Экономический, ""Банковское дело""";2015
3681147;Международный институт компьютерных технологий, Воронеж;энергетичекский, электроэнергетика и электротехника;2016
3975264;Воронежский государственный промышленно-экономический колледж;Промышленное отделение, Техническое обслуживание и ремонт автомобильного транспорта;2016
3975264;ВГПЭК;техническое обслуживание и ремонт автомобильного транспорта;2016
3781602;Пту-14;Автомобильный, Водитель категории В;1990
3999403;Спту 6;Металло обработка, Токарь;1991
3999403;Спту - 6;Токарь;1991
3808861;Воронежский институт Министерства внутренних дел Российской Федерации, Воронеж;юридический, юристпруденция;2005
3808861;Воронежский экономико-правовой институт, Воронеж;юридический, юристпруденция;2005
3850856;ПТУ√11;Строительный, Плотник;1996
3814483;СПТУ-15;автотранспорт;1993
3814483;СПГТУ-15;среднее специальное, водитель-механик;1993
3674051;Елецкий государственный университет им. И.А. Бунина, Елец;Юридический, Юриспруденция;2003
3674051;Елецкий государственный университет имени И.А.Бунина;Юриспруденция, Юридический;2003
3925821;гпту 10;сварщики, газоэлектросварщик;1989
3925821;ГПТУ 10;сварщики, Электрогазосварщик 4 разряда;1987
3925821;сгпту 10;Газоэлектросварщик;1987
3925821;ГПТУ 10;Электрогазосварщик;1987
3861845;муз.училище им.расстроповичей;народные инструменты, аккордеонист;2006
3861845;муз.им.Растроповичей;ОНИ;2006
3779372;Российский экономический университет им. Г.В. Плеханова, Москва;Экономический факультет, Управление персоналом;2020
3895084;Воронежский юридический техникум;Право социального обеспечения, Юрист;2013
3839750;АВЛУГА;ЛЭВТ, Инженер - пилот ГА;1994
3707267;Воронежский государственный университет инженерных технологий, Воронеж;ПМА;2013
3712153;спту воронеж;технологический, технолог;1990
3838370;Воронежский техникум промышленно-строительных технологий.(Проф.тех. училище№30);Слесарь по ремонту строительных машин., Слесарь по ремонту автомобилей- 4 разряд. Электрогазосварщик- 4 разряд.;2015
3838370;Воронежский институт высоких технологий, Воронеж;Информационные системы и технологии, Пожарная безопасность;2012
3680028;ВТЖДТ;ЭПС;1986
3687201;Воронежский институт Федеральной службы исполнения наказаний Российской Феедерации, Воронеж;правоохранительная деятельность;2007
3705910;ПЛ№56;автомобильный, автослесарь;2006
3693138;Московский экономико-финансовый институт, Москва;Менеджмент и финансы, ЭКОНОМИКА И УПРАВЛЕНИЕ;2007
3678004;Воронежский государственный университет, Воронеж;Микроэлектроника;2012
3678004;Воронежский государственный университет, Воронеж;Физфак, Микроэлектроника и полупроводниковые приборы;2007
4013200;Политехнический техникум;Оборудование пищевой промышленности, Механик,пищевик;1980
3811214;Борисоглебский Дорожный Техникум;190629 - Теническая эксплуатация подъемно-трансп, строительных, дорожных машин и оборудования (по отраслям), Механик по эксплуатации дорожной техники.;2005
4043688;ПТУ 1;Мебельное производство, Мастер столярного и мебельного производства;2000
3684980;Воронежская государственная лесотехническая академия, Воронеж;Механический факультет, Автомобили и автомобильное хозяйство;2006
3850925;СПТУ 118;Очный, Повар;1989
3850925;СПТУ 118;очно, повар;1989
3874460;ВТСТ;Механик;2018
3824868;воронежский механический техникум;-, техник;2008
3687264;Воронежский государственный профессиональный педагогический  колледж;ТОСВТиКС, Системный администратор;2012
3687264;ВГППК;ТОСВТиКС, Техник компьютерных сетей;2012
3687264;ВГППК;Компьютерных сетей, Системный администратор;2012
3838393;МОУ СОШ 77;NULL;1999
3838393;МОУ СОШ 77;NULL;-1
3838393;МОУ СОШ 77;NULL;-1
3824596;Воронежская государственная лесотехническая академия, Воронеж;Лесной факультет;2010
